county,precinct,office,district,party,votes,candidate,HouseDistrict,SenateDistrict
Beaverhead,PRECINCT 09,CORONER,,REP,410,JULIE A. BRIGGS,House District 72,Senate District 36
Beaverhead,PRECINCT 12,CORONER,,REP,452,JULIE A. BRIGGS,House District 72,Senate District 36
Beaverhead,PRECINCT 14,CORONER,,REP,315,JULIE A. BRIGGS,House District 72,Senate District 36
Beaverhead,PRECINCT 17,CORONER,,REP,101,JULIE A. BRIGGS,House District 72,Senate District 36
Beaverhead,PRECINCT 19,CORONER,,REP,111,JULIE A. BRIGGS,House District 72,Senate District 36
Beaverhead,PRECINCT 20,CORONER,,REP,84,JULIE A. BRIGGS,House District 72,Senate District 36
Beaverhead,PRECINCT 21,CORONER,,REP,139,JULIE A. BRIGGS,House District 72,Senate District 36
Beaverhead,PRECINCT 23,CORONER,,REP,111,JULIE A. BRIGGS,House District 72,Senate District 36
Beaverhead,PRECINCT 01,COUNTY ATTORNEY,,IND,330,JED C. FITCH,House District 72,Senate District 36
Beaverhead,PRECINCT 02,COUNTY ATTORNEY,,IND,605,JED C. FITCH,House District 72,Senate District 36
Beaverhead,PRECINCT 03,COUNTY ATTORNEY,,IND,613,JED C. FITCH,House District 72,Senate District 36
Beaverhead,PRECINCT 04,COUNTY ATTORNEY,,IND,136,JED C. FITCH,House District 72,Senate District 36
Beaverhead,PRECINCT 05,COUNTY ATTORNEY,,IND,105,JED C. FITCH,House District 72,Senate District 36
Beaverhead,PRECINCT 06,COUNTY ATTORNEY,,IND,414,JED C. FITCH,House District 72,Senate District 36
Beaverhead,PRECINCT 07,COUNTY ATTORNEY,,IND,247,JED C. FITCH,House District 72,Senate District 36
Beaverhead,PRECINCT 08,COUNTY ATTORNEY,,IND,57,JED C. FITCH,House District 72,Senate District 36
Beaverhead,PRECINCT 09,COUNTY ATTORNEY,,IND,375,JED C. FITCH,House District 72,Senate District 36
Beaverhead,PRECINCT 12,COUNTY ATTORNEY,,IND,431,JED C. FITCH,House District 72,Senate District 36
Beaverhead,PRECINCT 14,COUNTY ATTORNEY,,IND,293,JED C. FITCH,House District 72,Senate District 36
Beaverhead,PRECINCT 17,COUNTY ATTORNEY,,IND,96,JED C. FITCH,House District 72,Senate District 36
Beaverhead,PRECINCT 19,COUNTY ATTORNEY,,IND,96,JED C. FITCH,House District 72,Senate District 36
Beaverhead,PRECINCT 20,COUNTY ATTORNEY,,IND,78,JED C. FITCH,House District 72,Senate District 36
Beaverhead,PRECINCT 21,COUNTY ATTORNEY,,IND,134,JED C. FITCH,House District 72,Senate District 36
Beaverhead,PRECINCT 23,COUNTY ATTORNEY,,IND,105,JED C. FITCH,House District 72,Senate District 36
Beaverhead,PRECINCT 01,COUNTY SUPERINTENDENT OF SCHOOLS,,REP,339,LINDA M. MARSH,House District 72,Senate District 36
Beaverhead,PRECINCT 02,COUNTY SUPERINTENDENT OF SCHOOLS,,REP,662,LINDA M. MARSH,House District 72,Senate District 36
Beaverhead,PRECINCT 03,COUNTY SUPERINTENDENT OF SCHOOLS,,REP,671,LINDA M. MARSH,House District 72,Senate District 36
Beaverhead,PRECINCT 04,COUNTY SUPERINTENDENT OF SCHOOLS,,REP,152,LINDA M. MARSH,House District 72,Senate District 36
Beaverhead,PRECINCT 05,COUNTY SUPERINTENDENT OF SCHOOLS,,REP,118,LINDA M. MARSH,House District 72,Senate District 36
Beaverhead,PRECINCT 06,COUNTY SUPERINTENDENT OF SCHOOLS,,REP,438,LINDA M. MARSH,House District 72,Senate District 36
Beaverhead,PRECINCT 07,COUNTY SUPERINTENDENT OF SCHOOLS,,REP,267,LINDA M. MARSH,House District 72,Senate District 36
Beaverhead,PRECINCT 08,COUNTY SUPERINTENDENT OF SCHOOLS,,REP,62,LINDA M. MARSH,House District 72,Senate District 36
Beaverhead,PRECINCT 09,COUNTY SUPERINTENDENT OF SCHOOLS,,REP,402,LINDA M. MARSH,House District 72,Senate District 36
Beaverhead,PRECINCT 12,COUNTY SUPERINTENDENT OF SCHOOLS,,REP,444,LINDA M. MARSH,House District 72,Senate District 36
Beaverhead,PRECINCT 14,COUNTY SUPERINTENDENT OF SCHOOLS,,REP,310,LINDA M. MARSH,House District 72,Senate District 36
Beaverhead,PRECINCT 17,COUNTY SUPERINTENDENT OF SCHOOLS,,REP,99,LINDA M. MARSH,House District 72,Senate District 36
Beaverhead,PRECINCT 19,COUNTY SUPERINTENDENT OF SCHOOLS,,REP,109,LINDA M. MARSH,House District 72,Senate District 36
Beaverhead,PRECINCT 20,COUNTY SUPERINTENDENT OF SCHOOLS,,REP,84,LINDA M. MARSH,House District 72,Senate District 36
Beaverhead,PRECINCT 21,COUNTY SUPERINTENDENT OF SCHOOLS,,REP,131,LINDA M. MARSH,House District 72,Senate District 36
Beaverhead,PRECINCT 23,COUNTY SUPERINTENDENT OF SCHOOLS,,REP,111,LINDA M. MARSH,House District 72,Senate District 36
Beaverhead,PRECINCT 01,PUBLIC ADMINISTRATOR,,REP,299,PAUL PILGRIM,House District 72,Senate District 36
Beaverhead,PRECINCT 02,PUBLIC ADMINISTRATOR,,REP,617,PAUL PILGRIM,House District 72,Senate District 36
Beaverhead,PRECINCT 03,PUBLIC ADMINISTRATOR,,REP,580,PAUL PILGRIM,House District 72,Senate District 36
Beaverhead,PRECINCT 04,PUBLIC ADMINISTRATOR,,REP,142,PAUL PILGRIM,House District 72,Senate District 36
Beaverhead,PRECINCT 05,PUBLIC ADMINISTRATOR,,REP,114,PAUL PILGRIM,House District 72,Senate District 36
Beaverhead,PRECINCT 06,PUBLIC ADMINISTRATOR,,REP,398,PAUL PILGRIM,House District 72,Senate District 36
Beaverhead,PRECINCT 07,PUBLIC ADMINISTRATOR,,REP,252,PAUL PILGRIM,House District 72,Senate District 36
Beaverhead,PRECINCT 08,PUBLIC ADMINISTRATOR,,REP,57,PAUL PILGRIM,House District 72,Senate District 36
Beaverhead,PRECINCT 09,PUBLIC ADMINISTRATOR,,REP,378,PAUL PILGRIM,House District 72,Senate District 36
Beaverhead,PRECINCT 12,PUBLIC ADMINISTRATOR,,REP,400,PAUL PILGRIM,House District 72,Senate District 36
Beaverhead,PRECINCT 14,PUBLIC ADMINISTRATOR,,REP,288,PAUL PILGRIM,House District 72,Senate District 36
Beaverhead,PRECINCT 17,PUBLIC ADMINISTRATOR,,REP,96,PAUL PILGRIM,House District 72,Senate District 36
Beaverhead,PRECINCT 19,PUBLIC ADMINISTRATOR,,REP,98,PAUL PILGRIM,House District 72,Senate District 36
Beaverhead,PRECINCT 20,PUBLIC ADMINISTRATOR,,REP,77,PAUL PILGRIM,House District 72,Senate District 36
Beaverhead,PRECINCT 21,PUBLIC ADMINISTRATOR,,REP,132,PAUL PILGRIM,House District 72,Senate District 36
Beaverhead,PRECINCT 23,PUBLIC ADMINISTRATOR,,REP,104,PAUL PILGRIM,House District 72,Senate District 36
Beaverhead,PRECINCT 01,COUNTY TREASURER/ASSESSOR,,REP,335,CATHY HUCKE,House District 72,Senate District 36
Beaverhead,PRECINCT 02,COUNTY TREASURER/ASSESSOR,,REP,671,CATHY HUCKE,House District 72,Senate District 36
Beaverhead,PRECINCT 03,COUNTY TREASURER/ASSESSOR,,REP,665,CATHY HUCKE,House District 72,Senate District 36
Beaverhead,PRECINCT 04,COUNTY TREASURER/ASSESSOR,,REP,153,CATHY HUCKE,House District 72,Senate District 36
Beaverhead,PRECINCT 05,COUNTY TREASURER/ASSESSOR,,REP,122,CATHY HUCKE,House District 72,Senate District 36
Beaverhead,PRECINCT 06,COUNTY TREASURER/ASSESSOR,,REP,440,CATHY HUCKE,House District 72,Senate District 36
Beaverhead,PRECINCT 07,COUNTY TREASURER/ASSESSOR,,REP,262,CATHY HUCKE,House District 72,Senate District 36
Beaverhead,PRECINCT 08,COUNTY TREASURER/ASSESSOR,,REP,65,CATHY HUCKE,House District 72,Senate District 36
Beaverhead,PRECINCT 09,COUNTY TREASURER/ASSESSOR,,REP,404,CATHY HUCKE,House District 72,Senate District 36
Beaverhead,PRECINCT 12,COUNTY TREASURER/ASSESSOR,,REP,441,CATHY HUCKE,House District 72,Senate District 36
Beaverhead,PRECINCT 14,COUNTY TREASURER/ASSESSOR,,REP,317,CATHY HUCKE,House District 72,Senate District 36
Beaverhead,PRECINCT 17,COUNTY TREASURER/ASSESSOR,,REP,98,CATHY HUCKE,House District 72,Senate District 36
Beaverhead,PRECINCT 19,COUNTY TREASURER/ASSESSOR,,REP,104,CATHY HUCKE,House District 72,Senate District 36
Beaverhead,PRECINCT 20,COUNTY TREASURER/ASSESSOR,,REP,83,CATHY HUCKE,House District 72,Senate District 36
Beaverhead,PRECINCT 21,COUNTY TREASURER/ASSESSOR,,REP,137,CATHY HUCKE,House District 72,Senate District 36
Beaverhead,PRECINCT 23,COUNTY TREASURER/ASSESSOR,,REP,111,CATHY HUCKE,House District 72,Senate District 36
Big Horn,PRECINCT #1,U.S. Senate,,REP,93,MATT ROSENDALE,House District 42,Senate District 21
Big Horn,PRECINCT #2,U.S. Senate,,REP,46,MATT ROSENDALE,House District 42,Senate District 21
Big Horn,PRECINCT #3,U.S. Senate,,REP,97,MATT ROSENDALE,House District 41,Senate District 21
Big Horn,PRECINCT #4,U.S. Senate,,REP,55,MATT ROSENDALE,House District 42,Senate District 21
Big Horn,PRECINCT #4N,U.S. Senate,,REP,119,MATT ROSENDALE,House District 41,Senate District 21
Big Horn,PRECINCT #5,U.S. Senate,,REP,45,MATT ROSENDALE,House District 41,Senate District 21
Big Horn,PRECINCT #6,U.S. Senate,,REP,42,MATT ROSENDALE,House District 41,Senate District 21
Big Horn,PRECINCT #7,U.S. Senate,,REP,95,MATT ROSENDALE,House District 42,Senate District 21
Big Horn,PRECINCT #8,U.S. Senate,,REP,78,MATT ROSENDALE,House District 42,Senate District 21
Big Horn,PRECINCT #9,U.S. Senate,,REP,28,MATT ROSENDALE,House District 42,Senate District 21
Big Horn,PRECINCT #10,U.S. Senate,,REP,43,MATT ROSENDALE,House District 41,Senate District 21
Big Horn,PRECINCT #14,U.S. Senate,,REP,47,MATT ROSENDALE,House District 41,Senate District 21
Big Horn,PRECINCT #15,U.S. Senate,,REP,77,MATT ROSENDALE,House District 42,Senate District 21
Big Horn,PRECINCT #17,U.S. Senate,,REP,153,MATT ROSENDALE,House District 42,Senate District 21
Big Horn,PRECINCT #18,U.S. Senate,,REP,158,MATT ROSENDALE,House District 42,Senate District 21
Big Horn,PRECINCT #19,U.S. Senate,,REP,203,MATT ROSENDALE,House District 42,Senate District 21
Big Horn,PRECINCT #21,U.S. Senate,,REP,79,MATT ROSENDALE,House District 42,Senate District 21
Big Horn,PRECINCT #25,U.S. Senate,,REP,52,MATT ROSENDALE,House District 41,Senate District 21
Big Horn,PRECINCT #26,U.S. Senate,,REP,48,MATT ROSENDALE,House District 41,Senate District 21
Big Horn,PRECINCT #1,U.S. Senate,,DEM,68,JON TESTER,House District 42,Senate District 21
Big Horn,PRECINCT #2,U.S. Senate,,DEM,69,JON TESTER,House District 42,Senate District 21
Big Horn,PRECINCT #3,U.S. Senate,,DEM,29,JON TESTER,House District 41,Senate District 21
Big Horn,PRECINCT #4,U.S. Senate,,DEM,25,JON TESTER,House District 42,Senate District 21
Big Horn,PRECINCT #4N,U.S. Senate,,DEM,30,JON TESTER,House District 41,Senate District 21
Big Horn,PRECINCT #5,U.S. Senate,,DEM,171,JON TESTER,House District 41,Senate District 21
Big Horn,PRECINCT #6,U.S. Senate,,DEM,17,JON TESTER,House District 41,Senate District 21
Big Horn,PRECINCT #7,U.S. Senate,,DEM,739,JON TESTER,House District 42,Senate District 21
Big Horn,PRECINCT #8,U.S. Senate,,DEM,76,JON TESTER,House District 42,Senate District 21
Big Horn,PRECINCT #9,U.S. Senate,,DEM,144,JON TESTER,House District 42,Senate District 21
Big Horn,PRECINCT #10,U.S. Senate,,DEM,18,JON TESTER,House District 41,Senate District 21
Big Horn,PRECINCT #14,U.S. Senate,,DEM,133,JON TESTER,House District 41,Senate District 21
Big Horn,PRECINCT #15,U.S. Senate,,DEM,211,JON TESTER,House District 42,Senate District 21
Big Horn,PRECINCT #17,U.S. Senate,,DEM,199,JON TESTER,House District 42,Senate District 21
Big Horn,PRECINCT #18,U.S. Senate,,DEM,152,JON TESTER,House District 42,Senate District 21
Big Horn,PRECINCT #19,U.S. Senate,,DEM,252,JON TESTER,House District 42,Senate District 21
Big Horn,PRECINCT #21,U.S. Senate,,DEM,317,JON TESTER,House District 42,Senate District 21
Big Horn,PRECINCT #25,U.S. Senate,,DEM,100,JON TESTER,House District 41,Senate District 21
Big Horn,PRECINCT #26,U.S. Senate,,DEM,277,JON TESTER,House District 41,Senate District 21
Big Horn,PRECINCT #1,U.S. Senate,,LIB,3,RICK BRECKENRIDGE,House District 42,Senate District 21
Big Horn,PRECINCT #2,U.S. Senate,,LIB,2,RICK BRECKENRIDGE,House District 42,Senate District 21
Big Horn,PRECINCT #3,U.S. Senate,,LIB,7,RICK BRECKENRIDGE,House District 41,Senate District 21
Big Horn,PRECINCT #4,U.S. Senate,,LIB,0,RICK BRECKENRIDGE,House District 42,Senate District 21
Big Horn,PRECINCT #4N,U.S. Senate,,LIB,3,RICK BRECKENRIDGE,House District 41,Senate District 21
Big Horn,PRECINCT #5,U.S. Senate,,LIB,1,RICK BRECKENRIDGE,House District 41,Senate District 21
Big Horn,PRECINCT #6,U.S. Senate,,LIB,3,RICK BRECKENRIDGE,House District 41,Senate District 21
Big Horn,PRECINCT #7,U.S. Senate,,LIB,10,RICK BRECKENRIDGE,House District 42,Senate District 21
Big Horn,PRECINCT #8,U.S. Senate,,LIB,0,RICK BRECKENRIDGE,House District 42,Senate District 21
Big Horn,PRECINCT #9,U.S. Senate,,LIB,2,RICK BRECKENRIDGE,House District 42,Senate District 21
Big Horn,PRECINCT #10,U.S. Senate,,LIB,5,RICK BRECKENRIDGE,House District 41,Senate District 21
Big Horn,PRECINCT #14,U.S. Senate,,LIB,2,RICK BRECKENRIDGE,House District 41,Senate District 21
Big Horn,PRECINCT #15,U.S. Senate,,LIB,6,RICK BRECKENRIDGE,House District 42,Senate District 21
Big Horn,PRECINCT #17,U.S. Senate,,LIB,12,RICK BRECKENRIDGE,House District 42,Senate District 21
Big Horn,PRECINCT #18,U.S. Senate,,LIB,9,RICK BRECKENRIDGE,House District 42,Senate District 21
Big Horn,PRECINCT #19,U.S. Senate,,LIB,17,RICK BRECKENRIDGE,House District 42,Senate District 21
Big Horn,PRECINCT #21,U.S. Senate,,LIB,3,RICK BRECKENRIDGE,House District 42,Senate District 21
Big Horn,PRECINCT #25,U.S. Senate,,LIB,2,RICK BRECKENRIDGE,House District 41,Senate District 21
Big Horn,PRECINCT #26,U.S. Senate,,LIB,4,RICK BRECKENRIDGE,House District 41,Senate District 21
Big Horn,PRECINCT #1,U.S. House,1,REP,91,GREG GIANFORTE,House District 42,Senate District 21
Big Horn,PRECINCT #2,U.S. House,1,REP,48,GREG GIANFORTE,House District 42,Senate District 21
Big Horn,PRECINCT #3,U.S. House,1,REP,105,GREG GIANFORTE,House District 41,Senate District 21
Big Horn,PRECINCT #4,U.S. House,1,REP,62,GREG GIANFORTE,House District 42,Senate District 21
Big Horn,PRECINCT #4N,U.S. House,1,REP,123,GREG GIANFORTE,House District 41,Senate District 21
Big Horn,PRECINCT #5,U.S. House,1,REP,48,GREG GIANFORTE,House District 41,Senate District 21
Big Horn,PRECINCT #6,U.S. House,1,REP,43,GREG GIANFORTE,House District 41,Senate District 21
Big Horn,PRECINCT #7,U.S. House,1,REP,117,GREG GIANFORTE,House District 42,Senate District 21
Big Horn,PRECINCT #8,U.S. House,1,REP,78,GREG GIANFORTE,House District 42,Senate District 21
Big Horn,PRECINCT #9,U.S. House,1,REP,35,GREG GIANFORTE,House District 42,Senate District 21
Big Horn,PRECINCT #10,U.S. House,1,REP,46,GREG GIANFORTE,House District 41,Senate District 21
Big Horn,PRECINCT #14,U.S. House,1,REP,49,GREG GIANFORTE,House District 41,Senate District 21
Big Horn,PRECINCT #15,U.S. House,1,REP,94,GREG GIANFORTE,House District 42,Senate District 21
Big Horn,PRECINCT #17,U.S. House,1,REP,169,GREG GIANFORTE,House District 42,Senate District 21
Big Horn,PRECINCT #18,U.S. House,1,REP,174,GREG GIANFORTE,House District 42,Senate District 21
Big Horn,PRECINCT #19,U.S. House,1,REP,220,GREG GIANFORTE,House District 42,Senate District 21
Big Horn,PRECINCT #21,U.S. House,1,REP,88,GREG GIANFORTE,House District 42,Senate District 21
Big Horn,PRECINCT #25,U.S. House,1,REP,56,GREG GIANFORTE,House District 41,Senate District 21
Big Horn,PRECINCT #26,U.S. House,1,REP,59,GREG GIANFORTE,House District 41,Senate District 21
Big Horn,PRECINCT #1,U.S. House,1,DEM,68,KATHLEEN WILLIAMS,House District 42,Senate District 21
Big Horn,PRECINCT #2,U.S. House,1,DEM,66,KATHLEEN WILLIAMS,House District 42,Senate District 21
Big Horn,PRECINCT #3,U.S. House,1,DEM,29,KATHLEEN WILLIAMS,House District 41,Senate District 21
Big Horn,PRECINCT #4,U.S. House,1,DEM,20,KATHLEEN WILLIAMS,House District 42,Senate District 21
Big Horn,PRECINCT #4N,U.S. House,1,DEM,28,KATHLEEN WILLIAMS,House District 41,Senate District 21
Big Horn,PRECINCT #5,U.S. House,1,DEM,164,KATHLEEN WILLIAMS,House District 41,Senate District 21
Big Horn,PRECINCT #6,U.S. House,1,DEM,17,KATHLEEN WILLIAMS,House District 41,Senate District 21
Big Horn,PRECINCT #7,U.S. House,1,DEM,712,KATHLEEN WILLIAMS,House District 42,Senate District 21
Big Horn,PRECINCT #8,U.S. House,1,DEM,71,KATHLEEN WILLIAMS,House District 42,Senate District 21
Big Horn,PRECINCT #9,U.S. House,1,DEM,138,KATHLEEN WILLIAMS,House District 42,Senate District 21
Big Horn,PRECINCT #10,U.S. House,1,DEM,19,KATHLEEN WILLIAMS,House District 41,Senate District 21
Big Horn,PRECINCT #14,U.S. House,1,DEM,130,KATHLEEN WILLIAMS,House District 41,Senate District 21
Big Horn,PRECINCT #15,U.S. House,1,DEM,194,KATHLEEN WILLIAMS,House District 42,Senate District 21
Big Horn,PRECINCT #17,U.S. House,1,DEM,180,KATHLEEN WILLIAMS,House District 42,Senate District 21
Big Horn,PRECINCT #18,U.S. House,1,DEM,139,KATHLEEN WILLIAMS,House District 42,Senate District 21
Big Horn,PRECINCT #19,U.S. House,1,DEM,226,KATHLEEN WILLIAMS,House District 42,Senate District 21
Big Horn,PRECINCT #21,U.S. House,1,DEM,310,KATHLEEN WILLIAMS,House District 42,Senate District 21
Big Horn,PRECINCT #25,U.S. House,1,DEM,93,KATHLEEN WILLIAMS,House District 41,Senate District 21
Big Horn,PRECINCT #26,U.S. House,1,DEM,261,KATHLEEN WILLIAMS,House District 41,Senate District 21
Big Horn,PRECINCT #1,U.S. House,1,LIB,5,ELINOR SWANSON,House District 42,Senate District 21
Big Horn,PRECINCT #2,U.S. House,1,LIB,4,ELINOR SWANSON,House District 42,Senate District 21
Big Horn,PRECINCT #3,U.S. House,1,LIB,2,ELINOR SWANSON,House District 41,Senate District 21
Big Horn,PRECINCT #4,U.S. House,1,LIB,1,ELINOR SWANSON,House District 42,Senate District 21
Big Horn,PRECINCT #4N,U.S. House,1,LIB,1,ELINOR SWANSON,House District 41,Senate District 21
Big Horn,PRECINCT #5,U.S. House,1,LIB,5,ELINOR SWANSON,House District 41,Senate District 21
Big Horn,PRECINCT #6,U.S. House,1,LIB,2,ELINOR SWANSON,House District 41,Senate District 21
Big Horn,PRECINCT #7,U.S. House,1,LIB,11,ELINOR SWANSON,House District 42,Senate District 21
Big Horn,PRECINCT #8,U.S. House,1,LIB,3,ELINOR SWANSON,House District 42,Senate District 21
Big Horn,PRECINCT #9,U.S. House,1,LIB,3,ELINOR SWANSON,House District 42,Senate District 21
Big Horn,PRECINCT #10,U.S. House,1,LIB,1,ELINOR SWANSON,House District 41,Senate District 21
Big Horn,PRECINCT #14,U.S. House,1,LIB,3,ELINOR SWANSON,House District 41,Senate District 21
Big Horn,PRECINCT #15,U.S. House,1,LIB,6,ELINOR SWANSON,House District 42,Senate District 21
Big Horn,PRECINCT #17,U.S. House,1,LIB,15,ELINOR SWANSON,House District 42,Senate District 21
Big Horn,PRECINCT #18,U.S. House,1,LIB,7,ELINOR SWANSON,House District 42,Senate District 21
Big Horn,PRECINCT #19,U.S. House,1,LIB,22,ELINOR SWANSON,House District 42,Senate District 21
Big Horn,PRECINCT #21,U.S. House,1,LIB,4,ELINOR SWANSON,House District 42,Senate District 21
Big Horn,PRECINCT #25,U.S. House,1,LIB,4,ELINOR SWANSON,House District 41,Senate District 21
Big Horn,PRECINCT #26,U.S. House,1,LIB,7,ELINOR SWANSON,House District 41,Senate District 21
Big Horn,PRECINCT #1,CLERK OF THE SUPREME COURT,,REP,86,BOWEN GREENWOOD,House District 42,Senate District 21
Big Horn,PRECINCT #2,CLERK OF THE SUPREME COURT,,REP,48,BOWEN GREENWOOD,House District 42,Senate District 21
Big Horn,PRECINCT #3,CLERK OF THE SUPREME COURT,,REP,99,BOWEN GREENWOOD,House District 41,Senate District 21
Big Horn,PRECINCT #4,CLERK OF THE SUPREME COURT,,REP,61,BOWEN GREENWOOD,House District 42,Senate District 21
Big Horn,PRECINCT #4N,CLERK OF THE SUPREME COURT,,REP,110,BOWEN GREENWOOD,House District 41,Senate District 21
Big Horn,PRECINCT #5,CLERK OF THE SUPREME COURT,,REP,42,BOWEN GREENWOOD,House District 41,Senate District 21
Big Horn,PRECINCT #6,CLERK OF THE SUPREME COURT,,REP,42,BOWEN GREENWOOD,House District 41,Senate District 21
Big Horn,PRECINCT #7,CLERK OF THE SUPREME COURT,,REP,99,BOWEN GREENWOOD,House District 42,Senate District 21
Big Horn,PRECINCT #8,CLERK OF THE SUPREME COURT,,REP,76,BOWEN GREENWOOD,House District 42,Senate District 21
Big Horn,PRECINCT #9,CLERK OF THE SUPREME COURT,,REP,33,BOWEN GREENWOOD,House District 42,Senate District 21
Big Horn,PRECINCT #10,CLERK OF THE SUPREME COURT,,REP,44,BOWEN GREENWOOD,House District 41,Senate District 21
Big Horn,PRECINCT #14,CLERK OF THE SUPREME COURT,,REP,45,BOWEN GREENWOOD,House District 41,Senate District 21
Big Horn,PRECINCT #15,CLERK OF THE SUPREME COURT,,REP,85,BOWEN GREENWOOD,House District 42,Senate District 21
Big Horn,PRECINCT #17,CLERK OF THE SUPREME COURT,,REP,157,BOWEN GREENWOOD,House District 42,Senate District 21
